,Company,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacturing_year
4713,Hyundai,i20 Petrol CVT,682000.0,48953,Petrol,Automatic,2nd Owner,2018
4714,Honda,City 1.5 S,326000.0,161875,Petrol,Manual,1st Owner,2011
4715,Hyundai,Creta 1.6 CRDi,828999.9999999999,101585,Diesel,Manual,1st Owner,2016
4716,Mahindra,Scorpio S5,1236000.0,27924,Diesel,Manual,1st Owner,2020
4717,Volkswagen,Polo Diesel Comfortline,279000.0,77863,Diesel,Manual,2nd Owner,2013
4718,Skoda,Rapid 1.6 TDI,275000.0,140141,Diesel,Manual,1st Owner,2012
4719,Honda,City 1.5 S,289000.0,116442,Petrol,Manual,1st Owner,2009
4720,Hyundai,i20 Magna 1.2,430999.99999999994,46329,Petrol,Manual,1st Owner,2015
4721,Skoda,Rapid 1.5 TDI,434999.99999999994,97702,Diesel,Manual,2nd Owner,2015
4722,Hyundai,i20 Sportz 1.4,388000.0,84533,Diesel,Manual,2nd Owner,2015
4723,Mercedes-Benz,E-Class Exclusive E,4097999.9999999995,115372,Diesel,Automatic,1st Owner,2018
4724,Volkswagen,Vento 1.5 TDI,551000.0,79715,Diesel,Automatic,2nd Owner,2016
4725,MarutiSuzuki,Alto 800 LXI,146000.0,269930,Petrol,Manual,1st Owner,2014
4726,Hyundai,i10 Magna,256999.99999999997,84561,Petrol,Manual,2nd Owner,2013
4727,MarutiSuzuki,Swift Dzire VXI,398000.0,94479,Petrol,Manual,2nd Owner,2015
4728,Hyundai,i20 Sportz 1.2,371000.0,65723,Petrol,Manual,1st Owner,2014
4729,Hyundai,i20 1.2 Asta,588000.0,120707,Petrol,Manual,1st Owner,2018
4730,MarutiSuzuki,Ertiga SHVS VDI,627000.0,95873,Diesel,Manual,2nd Owner,2016
4731,Volkswagen,Vento Diesel Highline,231000.0,98439,Diesel,Manual,3rd Owner,2011
4732,Hyundai,EON Magna Optional,160000.0,80310,Petrol,Manual,1st Owner,2011
4733,Volkswagen,Polo 1.2 MPI,454000.0,23677,Petrol,Manual,1st Owner,2016
4734,MarutiSuzuki,Swift Dzire VDI,528000.0,136782,Diesel,Manual,1st Owner,2017
4735,Hyundai,Verna Transform Xi,280000.0,76491,Petrol,Manual,1st Owner,2010
4736,MarutiSuzuki,Ertiga SHVS ZDI,775000.0,45991,Diesel,Manual,1st Owner,2017
4737,Hyundai,Grand i10 1.2,496000.0,13481,Petrol,Manual,1st Owner,2019
4738,Hyundai,Santro Xing GLS,128000.0,77414,Petrol,Manual,3rd Owner,2009
4739,MarutiSuzuki,Swift Dzire VDI,420000.0,48182,Diesel,Manual,1st Owner,2014
4740,Hyundai,i10 Magna 1.2,199000.0,42262,Petrol,Manual,1st Owner,2010
4741,MarutiSuzuki,Eeco 5 Seater,193000.0,126761,Petrol,Manual,2nd Owner,2013
4742,MarutiSuzuki,Swift Dzire VXI,318000.0,84080,Petrol,Manual,2nd Owner,2013
4743,Hyundai,i10 Sportz,217000.0,55961,Petrol,Manual,3rd Owner,2011
4744,MarutiSuzuki,Wagon R VXI,500000.0,46567,Petrol,Manual,1st Owner,2020
4745,Hyundai,Xcent 1.2 CRDi,625000.0,42000,Diesel,Manual,1st Owner,2018
4746,MarutiSuzuki,Ciaz ZDi,611000.0,79000,Diesel,Manual,1st Owner,2015
4747,MarutiSuzuki,Wagon R LXI,311000.0,114478,Petrol,Manual,1st Owner,2017
4748,Honda,WR-V i-DTEC VX,713000.0,104931,Diesel,Manual,1st Owner,2018
4749,Hyundai,Grand i10 CRDi,368000.0,63467,Diesel,Manual,1st Owner,2015
4750,Mahindra,Scorpio 1.99 S10,1000000.0,75000,Diesel,Manual,2nd Owner,2016
4751,Hyundai,i20 Asta Option,819999.9999999999,30000,Petrol,Automatic,1st Owner,2020
4752,Tata,Nexon EV Prime,1339000.0,8397,Electric,Automatic,1st Owner,2022
4753,Renault,Duster 85PS Diesel,407000.0,137286,Diesel,Manual,1st Owner,2014
4754,Skoda,Fabia 1.4 TDI,115999.99999999999,105768,Diesel,Manual,3rd Owner,2010
4755,Hyundai,i20 Sportz Plus,675000.0,48000,Petrol,Manual,1st Owner,2019
4756,Volkswagen,Vento 1.5 TDI,850000.0,74088,Diesel,Automatic,1st Owner,2016
4757,MarutiSuzuki,Eeco 5 Seater,535000.0,38000,Petrol,Manual,1st Owner,2019
4758,Mahindra,XUV500 W10 2WD,850000.0,66000,Diesel,Manual,1st Owner,2015
4759,Hyundai,Grand i10 1.2,495000.0,52000,Diesel,Manual,1st Owner,2018
4760,Ford,Aspire Titanium Plus,450000.0,54000,Diesel,Manual,1st Owner,2015
4761,Hyundai,Grand i10 CRDi,450000.0,54000,Diesel,Manual,1st Owner,2016
4762,Volkswagen,Vento 1.5 TDI,875000.0,55000,Diesel,Manual,1st Owner,2017
4763,Volkswagen,Vento Diesel Highline,495000.0,68000,Diesel,Manual,1st Owner,2014
4764,Ford,Ecosport 1.5 Petrol,573000.0,26339,Petrol,Manual,3rd Owner,2018
4765,Ford,Ecosport Sports Diesel,1093000.0,50044,Diesel,Manual,1st Owner,2021
4766,MarutiSuzuki,Eeco 5 Seater,256000.0,99569,Petrol,Manual,3rd Owner,2016
4767,Hyundai,i20 Sportz Petrol,240000.0,77537,Petrol,Manual,2nd Owner,2010
4768,MarutiSuzuki,Wagon R LXI,239000.0,55026,Petrol,Manual,1st Owner,2013
4769,Renault,Pulse RxL,299000.0,73081,Diesel,Manual,1st Owner,2014
4770,Honda,Accord 2.4 AT,305000.0,123149,Petrol,Automatic,2nd Owner,2010
4771,MarutiSuzuki,Swift Dzire VDI,469000.00000000006,81759,Diesel,Manual,1st Owner,2015
4772,MarutiSuzuki,Swift LXI BSIV,364000.0,58766,Petrol,Manual,1st Owner,2015
4773,MarutiSuzuki,Swift Dzire VXI,361000.0,74886,Petrol,Manual,1st Owner,2014
4774,Chevrolet,Spark 1.0 LT,73784.0,74008,Petrol,Manual,4th Owner,2008
4775,MarutiSuzuki,Wagon R VXI,640000.0,3809,Petrol,Manual,1st Owner,2022
4776,Toyota,Innova 2.5 GX,825000.0,137000,Diesel,Manual,2nd Owner,2015
4777,MarutiSuzuki,Zen Estilo 1.1,105000.0,104817,Petrol,Manual,2nd Owner,2009
4778,MarutiSuzuki,Alto 800 LXI,345000.0,10666,Petrol,Manual,1st Owner,2020
4779,MarutiSuzuki,Swift VDI,380000.0,74124,Diesel,Manual,2nd Owner,2013
4780,Mahindra,Marazzo M8,897000.0000000001,92167,Diesel,Manual,2nd Owner,2018
4781,Honda,Brio 1.2 S,411000.00000000006,32111,Petrol,Manual,1st Owner,2017
4782,Hyundai,i10 Sportz,185000.0,111986,Petrol,Manual,1st Owner,2010
4783,MarutiSuzuki,Ritz VXI,185000.0,89451,Petrol,Manual,4th Owner,2010
4784,Hyundai,Xcent 1.1 CRDi,365000.0,82990,Diesel,Manual,1st Owner,2014
4785,MarutiSuzuki,Ciaz ZXi,511000.00000000006,88621,Petrol,Manual,1st Owner,2014
4786,Tata,New Safari XZA,2023000.0,13690,Diesel,Automatic,1st Owner,2022
4787,Honda,Amaze S Petrol,662000.0,15712,Petrol,Manual,1st Owner,2020
4788,MarutiSuzuki,Vitara Brezza ZDi,790000.0,72500,Diesel,Manual,1st Owner,2017
4789,Mahindra,XUV300 W8 Option,1025000.0,82000,Diesel,Manual,1st Owner,2019
4790,Renault,Koleos 4X4 MT,620000.0,120000,Diesel,Manual,1st Owner,2016
4791,Honda,City EXi,290000.0,120000,Petrol,Manual,2nd Owner,2008
4792,Hyundai,i20 Asta Option,690000.0,65000,Diesel,Manual,1st Owner,2017
4793,BMW,X1 sDrive20d Expedition,3200000.0,18000,Diesel,Automatic,1st Owner,2020
4794,Volkswagen,Tiguan 2.0 TDI,2100000.0,56500,Diesel,Automatic,1st Owner,2018
4795,Tata,Tiago 1.05 Revotorq,365000.0,80381,Diesel,Manual,2nd Owner,2017
4796,MarutiSuzuki,Eeco 5 Seater,242000.0,78220,Petrol,Manual,3rd Owner,2014
4797,Hyundai,i20 Magna Plus,646000.0,91412,Diesel,Manual,1st Owner,2019
4798,MarutiSuzuki,XL6 Alpha,793000.0,97295,Petrol,Manual,1st Owner,2019
4799,Honda,Mobilio S i-DTEC,590000.0,58300,Diesel,Manual,1st Owner,2016
4800,MarutiSuzuki,Swift Dzire VXI,526000.0,68031,Petrol,Manual,2nd Owner,2017
4801,Skoda,Rapid 1.6 TDI,276000.0,94405,Diesel,Manual,3rd Owner,2012
4802,Renault,Duster 85PS Diesel,675000.0,58200,Diesel,Manual,1st Owner,2017
4803,Tata,Tigor 1.05 Revotorq,525000.0,58000,Diesel,Manual,1st Owner,2018
4804,Mahindra,KUV 100 NXT,465000.00000000006,62000,Diesel,Manual,1st Owner,2018
4805,Mahindra,Alturas G4 4X4,2525000.0,99000,Diesel,Automatic,1st Owner,2020
4806,Renault,KWID 1.0 RXT,344000.0,32875,Petrol,Manual,1st Owner,2018
4807,Renault,KWID RXT,264000.0,31951,Petrol,Manual,2nd Owner,2016
4808,Toyota,Fortuner 4x2 Manual,1521000.0,74300,Diesel,Manual,1st Owner,2014
4809,Skoda,Rapid 1.5 TDI,690000.0,91100,Diesel,Manual,1st Owner,2016
4810,Tata,Nexon 1.2 Revotron,651000.0,15601,Petrol,Manual,1st Owner,2018
4811,Volkswagen,Polo 1.5 TDI,495000.0,64300,Diesel,Manual,1st Owner,2015
4812,Honda,City i VTEC,750000.0,89772,Petrol,Automatic,1st Owner,2016
4813,Mahindra,KUV 100 mFALCON,384000.0,66078,Diesel,Manual,1st Owner,2017
4814,Hyundai,i20 Asta 1.2,434999.99999999994,75317,Petrol,Manual,2nd Owner,2014
4815,Skoda,Fabia 1.2 MPI,178000.0,73263,Petrol,Manual,2nd Owner,2011
4816,Honda,City i DTEC,445000.0,121816,Diesel,Manual,1st Owner,2014
4817,Volkswagen,Tiguan 2.0 TDI,2225000.0,104000,Diesel,Automatic,1st Owner,2017
4818,MarutiSuzuki,Alto 800 LXI,227000.0,45877,Petrol,Manual,1st Owner,2016
4819,MarutiSuzuki,Swift VXI,494000.00000000006,38922,Petrol,Manual,1st Owner,2018
4820,Hyundai,EON Era Plus,243000.00000000003,51612,Petrol,Manual,1st Owner,2015
4821,Volkswagen,Vento 1.5 TDI,472000.0,101695,Diesel,Automatic,3rd Owner,2015
4822,Hyundai,Santa Fe 2WD,1052000.0,94786,Diesel,Automatic,2nd Owner,2015
4823,MarutiSuzuki,Swift VDI BSIV,214000.0,230510,Diesel,Manual,1st Owner,2011
4824,Nissan,Magnite XV Premium,849000.0,10905,Petrol,Manual,1st Owner,2021
4825,Renault,Scala Diesel RxL,297000.0,71336,Diesel,Manual,2nd Owner,2014
4826,MarutiSuzuki,Swift VXI,582000.0,6356,Petrol,Manual,1st Owner,2021
4827,MarutiSuzuki,Wagon R LXI,272000.0,77065,Petrol,Manual,1st Owner,2014
4828,Hyundai,i10 Sportz 1.2,184000.0,54885,Petrol,Automatic,3rd Owner,2009
4829,Hyundai,Grand i10 1.2,429000.0,82621,Diesel,Manual,1st Owner,2018
4830,Hyundai,Creta 1.6 CRDi,1109000.0,46095,Diesel,Manual,1st Owner,2019
4831,Honda,Brio S MT,322000.0,45162,Petrol,Manual,1st Owner,2015
4832,Tata,Tiago 1.2 Revotron,424000.0,26680,Petrol,Manual,1st Owner,2018
4833,MarutiSuzuki,Swift Vdi BSIII,152000.0,150112,Diesel,Manual,5th Owner,2009
4834,Hyundai,Grand i10 1.2,509999.99999999994,58386,Petrol,Manual,2nd Owner,2019
4835,MarutiSuzuki,Swift Dzire VXI,286000.0,75963,Petrol,Manual,3rd Owner,2012
4836,Hyundai,Creta 1.6 SX,1263000.0,25099,Petrol,Automatic,1st Owner,2019
4837,MarutiSuzuki,Celerio VXI,310000.0,42101,Petrol,Manual,1st Owner,2015
4838,Tata,Harrier XZ Dual,1089000.0,23129,Diesel,Manual,1st Owner,2021
4839,Honda,Amaze VX i-DTEC,475000.0,62000,Diesel,Manual,1st Owner,2015
4840,MarutiSuzuki,Swift Dzire VXI,420000.0,67715,Petrol,Manual,1st Owner,2015
4841,MarutiSuzuki,Wagon R VXI,100000.0,59726,Petrol,Manual,1st Owner,2002
4842,Toyota,Innova 2.5 GX,760000.0,168292,Diesel,Manual,2nd Owner,2015
4843,Mahindra,KUV 100 NXT,330000.0,84825,Petrol,Manual,1st Owner,2018
4844,Skoda,Superb LK 2.0,1755000.0,140785,Diesel,Automatic,1st Owner,2017
4845,MarutiSuzuki,Wagon R VXI,216000.0,28037,Petrol,Manual,1st Owner,2012
4846,MarutiSuzuki,Swift VDI,286000.0,80789,Diesel,Manual,3rd Owner,2012
4847,Hyundai,Creta S,1290000.0,16968,Petrol,Manual,1st Owner,2020
4848,MarutiSuzuki,Swift Dzire AMT,594000.0,23338,Diesel,Automatic,1st Owner,2016
4849,Ford,Ecosport 1.5 DV5,413999.99999999994,88993,Diesel,Manual,2nd Owner,2013
4850,Renault,KWID 1.0 RXT,375000.0,58342,Petrol,Manual,1st Owner,2018
4851,Hyundai,Verna CRDi 1.6,980000.0000000001,57000,Diesel,Automatic,1st Owner,2018
4852,Tata,Harrier XZ,1390000.0,66000,Diesel,Manual,1st Owner,2019
4853,MarutiSuzuki,Celerio VXI AT,375000.0,58213,Petrol,Automatic,1st Owner,2014
4854,Honda,City 1.5 V,276000.0,129760,Petrol,Manual,2nd Owner,2009
4855,Honda,City i-DTEC ZX,1025000.0,48100,Diesel,Manual,1st Owner,2018
4856,Tata,Tiago 1.2 Revotron,384000.0,48554,Petrol,Manual,1st Owner,2016
4857,Hyundai,Creta 1.6 CRDi,1058000.0,19787,Diesel,Manual,1st Owner,2017
4858,Hyundai,Grand i10 Sportz,449000.0,39910,Petrol,Manual,1st Owner,2017
4859,Chevrolet,Spark 1.0 LT,73784.0,63342,Petrol,Manual,1st Owner,2009
4860,Hyundai,i10 Era,290000.0,89000,Petrol,Manual,1st Owner,2011
4861,Hyundai,i20 Magna 1.4,340000.0,89201,Diesel,Manual,2nd Owner,2013
4862,Honda,Mobilio S i-DTEC,423000.00000000006,130151,Diesel,Manual,1st Owner,2015
4863,Skoda,Octavia Elegance 2.0,578000.0,179308,Diesel,Automatic,2nd Owner,2013
4864,Tata,Hexa XT,1050000.0,58000,Diesel,Manual,1st Owner,2018
4865,MarutiSuzuki,Ciaz Alpha Automatic,902999.9999999999,24311,Petrol,Automatic,1st Owner,2019
4866,Toyota,Etios Liva G,336000.0,81899,Petrol,Manual,1st Owner,2014
4867,MarutiSuzuki,Vitara Brezza VDi,668000.0,45795,Diesel,Manual,1st Owner,2017
4868,Skoda,New Laura Ambiente,341000.0,95884,Diesel,Manual,2nd Owner,2013
4869,MarutiSuzuki,Swift 1.3 VXi,147000.0,89657,Petrol,Manual,1st Owner,2008
4870,Hyundai,Accent GLE,135000.0,116416,Petrol,Manual,3rd Owner,2010
4871,Renault,Duster 85PS Diesel,314000.0,90198,Diesel,Manual,2nd Owner,2012
4872,Mahindra,XUV500 W6 2WD,773000.0,73230,Diesel,Manual,1st Owner,2016
4873,Hyundai,EON Era,138000.0,134279,Petrol,Manual,1st Owner,2011
4874,MarutiSuzuki,Ciaz ZDi Plus,588000.0,64933,Diesel,Manual,2nd Owner,2015
4875,MarutiSuzuki,Ciaz VDi Plus,505999.99999999994,81114,Diesel,Manual,4th Owner,2016
4876,Honda,Jazz 1.2 VX,444000.00000000006,60923,Petrol,Manual,3rd Owner,2016
4877,Hyundai,i20 Magna,220000.00000000003,92573,Petrol,Manual,1st Owner,2010
4878,Honda,Mobilio V i-DTEC,455999.99999999994,65281,Diesel,Manual,2nd Owner,2015
4879,Toyota,Innova 2.5 VX,857000.0,138448,Diesel,Manual,2nd Owner,2015
4880,Jeep,Compass 2.0 Limited,1258000.0,86513,Diesel,Manual,2nd Owner,2018
4881,MG,Hector Plus Sharp,1657000.0,18697,Petrol,Manual,1st Owner,2020
4882,Honda,Brio S MT,368000.0,71735,Petrol,Manual,2nd Owner,2016
4883,MarutiSuzuki,Vitara Brezza VDi,595000.0,72316,Diesel,Manual,2nd Owner,2016
4884,Hyundai,Verna 1.6 CRDi,625000.0,87770,Diesel,Manual,1st Owner,2016
4885,Hyundai,i20 Magna Plus,568000.0,25890,Petrol,Manual,1st Owner,2019
4886,Volkswagen,Vento Petrol Comfortline,320000.0,81426,Petrol,Manual,2nd Owner,2013
4887,Hyundai,Grand i10 CRDi,309000.0,107868,Diesel,Manual,1st Owner,2014
4888,Renault,KWID 1.0 RXT,340000.0,23434,Petrol,Manual,1st Owner,2018
4889,MarutiSuzuki,Baleno 1.2 Zeta,558000.0,21099,Petrol,Manual,1st Owner,2017
4890,Toyota,Innova 2.5 G,372000.0,196320,Diesel,Manual,2nd Owner,2010
4891,Tata,Indica Aura 1.3,141000.0,51650,Diesel,Manual,2nd Owner,2009
4892,Volkswagen,Vento 1.6 Highline,620000.0,44091,Petrol,Manual,1st Owner,2016
4893,Hyundai,Creta 1.6 VTVT,916000.0,33231,Petrol,Manual,2nd Owner,2017
4894,Tata,Altroz XM plus,675000.0,7027,Petrol,Manual,1st Owner,2021
4895,Renault,Triber RXL,687000.0,5570,Petrol,Manual,1st Owner,2021
4896,Hyundai,Creta 1.6 CRDi,940000.0,72500,Diesel,Manual,1st Owner,2016
4897,MarutiSuzuki,Swift VDI,286000.0,114638,Diesel,Manual,2nd Owner,2012
4898,Toyota,Etios GD SP,350000.0,72200,Diesel,Manual,1st Owner,2013
4899,Jeep,Compass 2.0 Longitude,1190000.0,61300,Diesel,Manual,1st Owner,2018
4900,MarutiSuzuki,Ertiga VDI,413000.0,245456,Diesel,Manual,1st Owner,2013
4901,MarutiSuzuki,Ciaz Delta,849000.0,52200,Petrol,Manual,1st Owner,2019
4902,MarutiSuzuki,Ciaz ZDi Plus,590000.0,75000,Diesel,Manual,2nd Owner,2015
4903,Chevrolet,Beat Diesel LT,160000.0,68669,Diesel,Manual,1st Owner,2011
4904,MarutiSuzuki,Celerio ZXI,450000.0,57313,Petrol,Manual,1st Owner,2019
4905,MarutiSuzuki,Ciaz VXi Plus,550000.0,549999,Petrol,Manual,1st Owner,2015
4906,Volkswagen,Polo 1.2 MPI,500000.0,46328,Petrol,Manual,1st Owner,2016
4907,Honda,City 1.5 S,375000.0,57407,Petrol,Manual,2nd Owner,2011
4908,Datsun,RediGO 1.0 S,225000.0,87537,Petrol,Manual,2nd Owner,2017
4909,MarutiSuzuki,Swift Dzire VXI,434999.99999999994,80176,Petrol,Manual,1st Owner,2013
4910,MarutiSuzuki,Swift Dzire VDI,665000.0,62600,Diesel,Manual,1st Owner,2017
4911,Hyundai,Santro Xing GL,211000.0,66737,Petrol,Manual,2nd Owner,2013
4912,Toyota,Innova 2.5 V,550000.0,124400,Diesel,Manual,2nd Owner,2011
4913,Hyundai,i10 Sportz 1.2,191000.0,57480,Petrol,Manual,2nd Owner,2010
4914,BMW,3 Series 320d,1350000.0,99000,Diesel,Automatic,1st Owner,2015
4915,Renault,KWID RXL,275000.0,47000,Petrol,Manual,1st Owner,2018
4916,MarutiSuzuki,Baleno 1.3 Sigma,550000.0,35000,Diesel,Manual,1st Owner,2018
4917,Mercedes-Benz,C-Class C 220,975000.0,58000,Diesel,Automatic,1st Owner,2013
4918,Honda,City S,400000.0,48000,Petrol,Manual,1st Owner,2012
4919,Honda,Amaze VX AT,475000.0,45000,Petrol,Automatic,1st Owner,2014
4920,Hyundai,EON D Lite,190000.0,60000,Petrol,Manual,2nd Owner,2012
4921,Hyundai,i20 Magna Optional,465000.00000000006,23000,Petrol,Manual,1st Owner,2014
4922,Hyundai,Grand i10 1.2,459999.99999999994,45000,Petrol,Manual,1st Owner,2019
4923,Hyundai,i10 Magna 1.1L,325000.0,45000,Petrol,Manual,1st Owner,2014
4924,MarutiSuzuki,Ertiga VDI,525000.0,58000,Diesel,Manual,1st Owner,2013
4925,Hyundai,i20 1.2 Spotz,625000.0,48000,Petrol,Manual,1st Owner,2018
4926,BMW,2 Series 220i,4000000.0,18000,Petrol,Automatic,1st Owner,2021
4927,Skoda,Kushaq 1.0 TSI,1675000.0,16000,Petrol,Automatic,1st Owner,2022
4928,Honda,WR-V i-VTEC VX,900000.0,17000,Petrol,Manual,1st Owner,2019
4929,Lexus,NX 300h,4200000.0,111000,Petrol,Automatic,1st Owner,2018
4930,Mercedes-Benz,M-Class ML 250,2850000.0,38000,Diesel,Automatic,2nd Owner,2015
4931,Honda,Amaze V Petrol,600000.0,36500,Petrol,Manual,1st Owner,2017
4932,MarutiSuzuki,Wagon R VXI,300000.0,80000,Petrol,Manual,2nd Owner,2016
4933,Chevrolet,Cruze LTZ,350000.0,60000,Diesel,Manual,2nd Owner,2012
4934,Ford,Fiesta 1.6 SXi,60000.0,110000,Petrol,Manual,1st Owner,2006
4935,MarutiSuzuki,Wagon R LXI,130000.0,40000,Petrol,Manual,2nd Owner,2009
4936,MarutiSuzuki,Ciaz VDi Plus,520000.0,100000,Diesel,Manual,1st Owner,2016
4937,Nissan,Kicks XV D,1160000.0,20000,Diesel,Manual,1st Owner,2020
4938,Chevrolet,Spark 1.0 LS,80000.0,90000,Petrol,Manual,4th Owner,2009
4939,MarutiSuzuki,S-Presso VXI Plus,370000.0,60000,Petrol,Manual,1st Owner,2020
4940,MarutiSuzuki,Swift Dzire VDI,575000.0,100000,Diesel,Manual,1st Owner,2015
4941,Volkswagen,Polo Diesel Highline,235000.0,100000,Diesel,Manual,2nd Owner,2013
4942,MarutiSuzuki,Alto 800 LXI,180000.0,80000,Petrol,Manual,3rd Owner,2013
4943,Hyundai,Verna SX Opt,1550000.0,32000,Diesel,Automatic,1st Owner,2021
4944,MarutiSuzuki,800 AC,80000.0,76000,Petrol,Manual,3rd Owner,2006
4945,Renault,Duster 110PS Diesel,420000.0,165000,Diesel,Manual,2nd Owner,2014
4946,MarutiSuzuki,Swift Dzire VXI,450000.0,40000,Petrol,Manual,1st Owner,2015
4947,MarutiSuzuki,Celerio VXI CNG,570000.0,40000,Cng,Manual,1st Owner,2020
4948,Tata,Nano Lx BSIV,35000.0,100000,Petrol,Manual,1st Owner,2012
4949,Hyundai,Creta 1.6 Gamma,727000.0,83775,Petrol,Manual,3rd Owner,2015
4950,MarutiSuzuki,Celerio VXI AT,398000.0,6860,Petrol,Automatic,1st Owner,2017
4951,Renault,Lodgy Stepway 110PS,455999.99999999994,122759,Diesel,Manual,1st Owner,2015
4952,Volkswagen,Polo Petrol Highline,276000.0,39818,Petrol,Manual,1st Owner,2010
4953,MarutiSuzuki,Wagon R LXI,168000.0,47635,Petrol,Manual,2nd Owner,2010
4954,Renault,Duster 110PS Diesel,357000.0,128383,Diesel,Manual,2nd Owner,2013
4955,Tata,Hexa XE,622000.0,294967,Diesel,Manual,2nd Owner,2017
4956,Skoda,Octavia 1.8 TSI,1967000.0000000002,23377,Petrol,Automatic,1st Owner,2018
4957,Hyundai,i10 Era 1.1,156000.0,56691,Petrol,Manual,1st Owner,2008
4958,Toyota,Innova 2.5 V,508000.0,144256,Diesel,Manual,2nd Owner,2011
4959,Honda,City i VTEC,529000.0,78688,Petrol,Manual,2nd Owner,2014
4960,Skoda,Kushaq 1.0 TSI,1502000.0,8267,Petrol,Manual,1st Owner,2022
4961,Hyundai,Grand i10 CRDi,394000.0,86857,Diesel,Manual,2nd Owner,2016
4962,Hyundai,Verna 1.6 CRDi,560000.0,110613,Diesel,Manual,1st Owner,2016
4963,Porsche,Cayenne Diesel Platinum,2671000.0,88277,Diesel,Automatic,2nd Owner,2014
4964,MarutiSuzuki,Baleno 1.3 Zeta,536000.0,91498,Diesel,Manual,1st Owner,2015
4965,Tata,Indica Terra 1.4,150000.0,40493,Diesel,Manual,1st Owner,2011
4966,Mahindra,TUV 300 Plus,399000.0,112299,Diesel,Manual,2nd Owner,2018
4967,Ford,Ecosport 1.5 Petrol,886000.0,11988,Petrol,Manual,1st Owner,2020
4968,Datsun,GO T BSIV,217000.0,71913,Petrol,Manual,1st Owner,2015
4969,MarutiSuzuki,Swift Dzire VXI,438999.99999999994,92720,Petrol,Manual,2nd Owner,2016
4970,Volkswagen,Polo 1.2 MPI,368000.0,94167,Petrol,Manual,2nd Owner,2014
4971,Hyundai,Grand i10 1.2,470000.0,35708,Petrol,Manual,1st Owner,2018
4972,Renault,Duster 110PS Diesel,357000.0,123420,Diesel,Manual,1st Owner,2013
4973,Kia,Seltos HTX Plus,994999.9999999999,50135,Diesel,Manual,2nd Owner,2020
4974,Hyundai,i10 Era,195000.0,85876,Petrol,Manual,2nd Owner,2011
4975,Hyundai,Xcent 1.2 Kappa,515000.00000000006,8620,Petrol,Manual,1st Owner,2017
4976,MarutiSuzuki,Wagon R LXI,148000.0,116328,Cng,Manual,3rd Owner,2010
4977,MarutiSuzuki,Eeco 5 Seater,315000.0,56321,Petrol,Manual,1st Owner,2016
4978,MarutiSuzuki,Swift Dzire VDI,381000.0,160648,Diesel,Manual,1st Owner,2014
4979,Hyundai,Grand i10 Magna,323000.0,50726,Petrol,Manual,1st Owner,2014
4980,Mahindra,XUV500 W8 2WD,491000.0,127046,Diesel,Manual,2nd Owner,2013
4981,MarutiSuzuki,Ertiga VXI,441000.0,82158,Petrol,Manual,1st Owner,2015
4982,Isuzu,MU-X 2WD,1711000.0,64000,Diesel,Automatic,1st Owner,2018
4983,MarutiSuzuki,Celerio VXI CNG,432000.0,74776,Cng,Manual,1st Owner,2020
4984,Hyundai,Grand i10 CRDi,342000.0,171065,Diesel,Manual,1st Owner,2016
4985,Hyundai,i10 Magna 1.1,209000.0,46400,Petrol,Manual,1st Owner,2010
4986,MarutiSuzuki,Celerio ZXI AT,363000.0,38156,Petrol,Automatic,1st Owner,2015
4987,MarutiSuzuki,Wagon R VXI,319000.0,49915,Petrol,Manual,1st Owner,2015
4988,Chevrolet,Beat LT,273000.0,10768,Petrol,Manual,1st Owner,2015
4989,MarutiSuzuki,Wagon R LXI,261000.0,69843,Petrol,Manual,2nd Owner,2014
4990,MarutiSuzuki,Baleno 1.2 Delta,508000.0,59176,Petrol,Manual,1st Owner,2017
4991,Hyundai,Verna 1.6 SX,369000.0,46962,Diesel,Manual,3rd Owner,2011
4992,Honda,Amaze VX i-Vtech,326000.0,125380,Petrol,Manual,1st Owner,2013
4993,Mahindra,TUV 300 T8,553000.0,57616,Diesel,Manual,1st Owner,2016
4994,MarutiSuzuki,Swift Dzire AMT,566000.0,126686,Petrol,Automatic,1st Owner,2018
4995,Toyota,Corolla Altis VL,759000.0,125981,Petrol,Automatic,1st Owner,2014
4996,Hyundai,i20 Sportz Petrol,252000.0,26786,Petrol,Manual,1st Owner,2010
4997,MarutiSuzuki,Ciaz Sigma,772000.0,35135,Petrol,Manual,1st Owner,2020
4998,Honda,City i VTEC,648000.0,99163,Petrol,Automatic,1st Owner,2015
4999,MarutiSuzuki,Baleno 1.2 Delta,508000.0,48832,Petrol,Manual,1st Owner,2017
5000,Hyundai,EON Era Plus,256000.0,38678,Petrol,Manual,2nd Owner,2016
5001,MarutiSuzuki,Swift Dzire ZXI,791000.0,5427,Petrol,Automatic,1st Owner,2022
5002,Toyota,Etios Liva G,235000.0,67357,Petrol,Manual,1st Owner,2011
5003,Hyundai,i20 Magna,220000.00000000003,81951,Petrol,Manual,1st Owner,2010
5004,MarutiSuzuki,Wagon R LXI,192000.0,70048,Cng,Manual,3rd Owner,2012
5005,Mahindra,Marazzo M4,746000.0,117512,Diesel,Manual,1st Owner,2018
5006,Chevrolet,Beat PS,156000.0,113652,Petrol,Manual,3rd Owner,2013
5007,MarutiSuzuki,Swift Dzire VXi,184000.0,141719,Petrol,Manual,3rd Owner,2010
